,Unnamed: 0,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
1078,1078,248410,action,legends of aethereus,Single-player,0.0,2013,1
1079,1079,248530,action,depth hunter 2: deep dive,Single-player,14.99,2014,2
1080,1080,248570,action,toribash,Single-player,0.0,2006,1
1081,1081,248610,action,door kickers,Single-player,19.99,2014,0
1082,1082,248630,action,kingdoms rise,Multi-player,14.99,2013,2
1083,1083,248650,adventure,draw a stickman: epic,Single-player,3.99,2013,2
1084,1084,248710,action,iesabel,Single-player,4.99,2013,0
1085,1085,248800,adventure,dysfunctional systems: learning to manage chaos,Single-player,4.99,2013,2
1086,1086,248820,action,risk of rain,Single-player,9.99,2013,2
1087,1087,248860,indie,neo scavenger,Single-player,14.99,2014,0
1088,1088,248970,action,vector,Single-player,6.99,2013,1
1089,1089,249050,adventure,dungeon of the endless™,Single-player,11.99,2014,2
1090,1090,249130,action,lego® marvel™ super heroes,Single-player,19.99,2013,2
1091,1091,249190,strategy,ancient space,Single-player,19.99,2014,0
1092,1092,249230,rpg,risen 3 - titan lords,Single-player,14.99,2014,0
1093,1093,249330,indie,unholy heights,Single-player,3.99,2013,2
1094,1094,249550,indie,nestalgia,Single-player,9.99,2014,0
1095,1095,249570,indie,the castle doctrine,Multi-player,15.99,2014,2
1096,1096,249590,indie,teslagrad,Single-player,9.99,2013,0
1097,1097,249630,action,delver,Single-player,7.99,2013,2
1098,1098,249650,indie,blackguards,Single-player,19.99,2014,2
1099,1099,249680,action,marlow briggs and the mask of death,Single-player,4.99,2013,2
1100,1100,249870,action,scribblenauts unmasked: a dc comics adventure,Single-player,19.99,2013,2
1101,1101,249950,action,forge quest,Single-player,9.99,2015,2
1102,1102,249990,action,forced: slightly better edition,Single-player,14.99,2013,0
1103,1103,250050,action,life goes on: done to death,Single-player,12.99,2014,2
1104,1104,250110,action,assault android cactus,Single-player,14.99,2015,2
1105,1105,250180,action,metal slug 3,Single-player,7.99,2014,1
1106,1106,250260,adventure,jazzpunk: directors cut,Single-player,14.99,2014,2
1107,1107,250320,adventure,the wolf among us,Single-player,24.99,2013,2
1108,1108,250340,action,blockland,Single-player,9.99,2007,2
1109,1109,250380,indie,knock-knock,Single-player,9.99,2013,2
1110,1110,250400,action,how to survive,Single-player,14.99,2013,2
1111,1111,250420,action,8bitmmo,MMO,0.0,2015,2
1112,1112,250460,casual,bridge constructor,Single-player,9.99,2013,2
1113,1113,250500,action,super amazing wagon adventure,Single-player,2.99,2013,1
1114,1114,250520,indie,underrail,Single-player,14.99,2015,0
1115,1115,250580,action,paranautical activity: deluxe atonement edition,Single-player,9.99,2013,2
1116,1116,250600,casual,the plan,Single-player,0.0,2013,1
1117,1117,250620,action,among the sleep - enhanced edition,Single-player,16.99,2017,2
1118,1118,250640,action,croixleur sigma,Single-player,7.99,2014,0
1119,1119,250760,action,shovel knight: treasure trove,Single-player,24.99,2014,0
1120,1120,250900,action,the binding of isaac: rebirth,Single-player,14.99,2014,2
1121,1121,251060,strategy,wargame: red dragon,Single-player,29.99,2014,2
1122,1122,251130,indie,chroma squad,Single-player,14.99,2015,2
1123,1123,251150,rpg,the legend of heroes: trails in the sky,Single-player,19.99,2014,2
1124,1124,251170,adventure,damned,Multi-player,9.99,2014,2
1125,1125,251290,rpg,the legend of heroes: trails in the sky sc,Single-player,29.99,2015,2
1126,1126,251310,adventure,eleusis,Single-player,14.99,2013,1
1127,1127,251370,action,escape goat,Single-player,4.99,2012,2
1128,1128,251430,adventure,the inner world,Single-player,14.99,2013,2
1129,1129,251470,action,towerfall ascension,Single-player,14.99,2014,2
1130,1130,251630,indie,the impossible game,Single-player,4.99,2014,2
1131,1131,251730,adventure,legend of grimrock 2,Single-player,23.99,2014,2
1132,1132,251850,action,master reboot,Single-player,14.99,2013,1
1133,1133,251870,adventure,go! go! nippon! ~my first trip to japan~,Single-player,9.99,2011,0
1134,1134,251990,indie,long live the queen,Single-player,9.99,2013,2
1135,1135,252030,action,valdis story: abyssal city,Single-player,14.99,2013,2
1136,1136,252070,action,gimbal,Multi-player,14.99,2013,2
1137,1137,252150,casual,grimm,Single-player,3.99,2014,2
1138,1138,252250,indie,maia,Single-player,24.99,2013,1
1139,1139,252330,action,slender: the arrival,Single-player,9.99,2013,2
1140,1140,252350,action,double dragon: neon,Single-player,9.99,2014,2
1141,1141,252370,adventure,the shivah,Single-player,4.99,2013,1
1142,1142,252410,action,steamworld dig,Single-player,9.99,2013,2
1143,1143,252490,action,rust,Multi-player,19.99,2013,0
1144,1144,252530,simulation,omsi 2: steam edition,Single-player,34.99,2013,2
1145,1145,252630,action,eldritch,Single-player,14.99,2013,2
1146,1146,252670,adventure,nihilumbra,Single-player,7.99,2013,2
1147,1147,252770,action,vox,Single-player,9.99,2013,2
1148,1148,252910,simulation,skyscraper simulator,Single-player,3.99,2010,2
1149,1149,252950,action,rocket league®,Single-player,19.99,2015,2
1150,1150,253250,indie,stonehearth,Single-player,24.99,2015,2
1151,1151,253350,action,tiny barbarian dx,Single-player,29.99,2013,2
1152,1152,253370,animation &amp; modeling,axis game factorys agfpro v3,Includes level editor,19.99,2013,2
1153,1153,253490,action,cabal online,Multi-player,0.0,2016,1
1154,1154,253510,indie,warmachine: tactics,Single-player,0.0,2014,2
1155,1155,253530,action,fortress forever,Multi-player,0.0,2007,0
1156,1156,253610,action,wrack,Single-player,9.99,2014,2
1157,1157,253650,action,sparkle 2 evo,Single-player,4.99,2011,0
1158,1158,253690,action,tiny brains,Single-player,9.99,2013,2
1159,1159,253710,action,thehunter classic,Single-player,0.0,2014,2
1160,1160,253770,simulation,bus-simulator 2012,Single-player,9.99,2012,0
1161,1161,253920,rpg,gorky 17,Single-player,4.99,1999,1
1162,1162,253940,rpg,septerra core,Single-player,4.99,1999,2
1163,1163,253980,rpg,enclave,Single-player,4.99,2003,0
1164,1164,254080,strategy,world war iii: black gold,Single-player,4.99,2001,0
1165,1165,254200,adventure,fortresscraft evolved!,Single-player,12.99,2015,2
1166,1166,254440,casual,pool nation,Single-player,9.99,2013,0
1167,1167,254460,action,obscure,Single-player,6.99,2005,2
1168,1168,254480,action,obscure ii (obscure: the aftermath),Single-player,9.99,2008,2
1169,1169,254700,action,resident evil 4 / biohazard 4,Single-player,19.99,2014,1
1170,1170,255070,action,abyss odyssey,Single-player,14.99,2014,0
1171,1171,255220,racing,grid autosport,Single-player,39.99,2014,0
1172,1172,255260,simulation,pro cycling manager 2014,Single-player,9.99,2014,2
1173,1173,255300,adventure,journey of a roach,Single-player,9.99,2013,2
1174,1174,255420,strategy,magic 2015 - duels of the planeswalkers,Single-player,9.99,2014,2
1175,1175,255710,simulation,cities: skylines,Single-player,29.99,2015,2
1176,1176,256010,indie,jagged alliance flashback,Single-player,19.99,2014,0
1177,1177,256050,simulation,adventure park,Single-player,19.99,2013,0
1178,1178,256070,racing,truck racer,Single-player,9.99,2013,2
1179,1179,256190,action,enemy front,Single-player,29.99,2014,0
1180,1180,256290,rpg,child of light,Single-player,14.99,2014,0
1181,1181,256330,racing,wrc 4 fia world rally championship,Single-player,29.99,2013,2
1182,1182,256370,racing,mxgp - the official motocross videogame,Single-player,19.99,2014,2
1183,1183,257030,action,project nimbus,Single-player,19.99,2017,1
1184,1184,257120,action,not the robots,Single-player,9.99,2013,2
1185,1185,257170,indie,rebuild 3: gangs of deadsville,Single-player,14.99,2015,2
1186,1186,257510,action,the talos principle,Single-player,39.99,2014,2
1187,1187,257710,casual,max gentlemen,Single-player,0.0,2014,2
1188,1188,257730,free to play,infinity wars: animated trading card game,Single-player,0.0,2014,2
1189,1189,257750,action,bloody trapland,Single-player,9.99,2013,2
1190,1190,257830,adventure,violett remastered,Single-player,9.99,2013,1
1191,1191,257850,action,hyper light drifter,Single-player,19.99,2016,0
1192,1192,257970,indie,loren the amazon princess,Single-player,19.99,2014,2
1193,1193,258010,action,ring runner: flight of the sages,Single-player,4.99,2013,2
1194,1194,258050,action,survivor squad,Single-player,2.99,2013,2
1195,1195,258090,adventure,99 spirits,Single-player,9.99,2013,2
1196,1196,258180,action,deus ex: the fall,Single-player,9.99,2014,0
1197,1197,258200,indie,talisman: prologue,Single-player,6.99,2013,2
1198,1198,258520,adventure,the vanishing of ethan carter,Single-player,19.99,2014,2
1199,1199,258590,action,adventure time: finn and jakes epic quest,Single-player,9.99,2014,2
1200,1200,258760,indie,scania truck driving simulator,Single-player,9.99,2012,1
1201,1201,258880,simulation,professional farmer 2014,Single-player,14.99,2013,1
1202,1202,258950,adventure,montagues mount,Single-player,4.99,2013,0
1203,1203,258970,action,gauntlet™ slayer edition,Single-player,19.99,2014,2
1204,1204,259060,indie,dominions 4: thrones of ascension,Single-player,34.99,2013,2
1205,1205,259170,action,alone in the dark,Single-player,9.99,2008,1
1206,1206,259320,action,heli heroes,Single-player,4.99,2002,0
1207,1207,259390,action,ballpoint universe - infinite,Single-player,3.99,2013,2
1208,1208,259410,adventure,sneaky sneaky,Single-player,4.99,2014,1
1209,1209,259430,action,zigfrak,Single-player,7.99,2012,0
1210,1210,259450,action,drifter,Single-player,11.99,2014,2
1211,1211,259470,indie,particulars,Single-player,5.99,2014,2
1212,1212,259530,action,savant - ascent,Single-player,1.99,2013,1
1213,1213,259550,adventure,hero of the kingdom,Single-player,5.99,2012,2
1214,1214,259600,adventure,finding teddy,Single-player,6.99,2013,2
1215,1215,259620,action,3079 -- block action rpg,Single-player,4.99,2011,0
1216,1216,259680,adventure,tales of majeyal,Single-player,6.99,2012,0
1217,1217,259700,action,dead sky,Single-player,1.99,2013,2
1218,1218,259720,adventure,fading hearts,Single-player,14.99,2009,2
1219,1219,259740,adventure,nightmares from the deep: the cursed heart,Single-player,9.99,2012,1
1220,1220,259780,action,nimble quest,Single-player,4.99,2013,2
1221,1221,260060,casual,you dont know jack headrush,Single-player,2.99,1998,0
1222,1222,260130,adventure,agarest: generations of war zero,Single-player,19.99,2014,2
1223,1223,260160,action,the last tinker™: city of colors,Single-player,19.99,2014,2
1224,1224,260210,action,assassin’s creed® liberation hd,Single-player,19.99,2014,1
1225,1225,260230,adventure,valiant hearts: the great war™ / soldats inconnus : mémoires de la grande guerre™,Single-player,14.99,2014,0
1226,1226,260410,casual,get off my lawn!,Single-player,0.0,2014,1
1227,1227,260430,casual,the four kings casino and slots,Online Multi-Player,0.0,2015,1
1228,1228,260510,simulation,world basketball tycoon,Single-player,2.99,2013,1
1229,1229,260750,adventure,neighbours from hell compilation,Single-player,9.99,2004,0
1230,1230,261030,adventure,the walking dead: season 2,Single-player,24.99,2013,2
1231,1231,261110,action,killer is dead - nightmare edition,Single-player,19.99,2014,2
1232,1232,261180,action,lethal league,Single-player,13.99,2014,2
1233,1233,261510,adventure,tesla effect: a tex murphy adventure,Single-player,19.99,2014,2
1234,1234,261530,action,lifeless planet premier edition,Single-player,19.99,2014,2
1235,1235,261570,action,ori and the blind forest,Single-player,0.0,2015,2
1236,1236,261640,action,borderlands: the pre-sequel,Single-player,39.99,2014,2
1237,1237,261700,action,eryis action,Single-player,4.99,2013,2
1238,1238,261760,action,lichdom: battlemage,Single-player,39.99,2014,2
1239,1239,261880,action,corporate lifestyle simulator,Single-player,4.99,2014,2
1240,1240,261920,utilities,catzilla 4k - advanced,Single-player,14.99,2014,1
1241,1241,262060,indie,darkest dungeon®,Single-player,24.99,2016,2
1242,1242,262120,action,toy soldiers: complete,Single-player,14.99,2016,2
1243,1243,262260,action,jetsnguns gold,Single-player,6.99,2014,2
1244,1244,262410,free to play,world of guns: gun disassembly,Single-player,0.0,2014,2
1245,1245,262490,animation &amp; modeling,manga maker comipo,Single-player,49.99,2014,2
1246,1246,262550,action,gunman clive,Single-player,1.99,2014,1
1247,1247,262590,indie,chucks challenge 3d,Single-player,3.99,2014,0
1248,1248,262750,action,god factory: wingmen,Multi-player,19.99,2014,2
1249,1249,262790,action,our darker purpose,Single-player,14.99,2014,0
1250,1250,262830,action,crimsonland,Single-player,13.99,2014,2
1251,1251,262850,adventure,the journey down: chapter two,Single-player,19.99,2014,1
1252,1252,262900,casual,smooth operators,Single-player,2.99,2013,0
1253,1253,262940,adventure,broken sword 5 - the serpents curse,Single-player,24.99,2014,2
1254,1254,262960,action,castle in the darkness,Single-player,9.99,2015,0
1255,1255,263020,action,starwhal,Single-player,11.99,2014,0
1256,1256,263060,action,blockstorm,Multi-player,4.99,2015,2
1257,1257,263100,indie,9.03m,Single-player,0.99,2013,1
1258,1258,263180,adventure,squirts adventure,Single-player,0.99,2014,1
1259,1259,263200,action,signs of life,Single-player,9.99,2014,2
1260,1260,263280,adventure,spintires™,Single-player,14.99,2014,2
1261,1261,263300,action,blazblue: calamity trigger,Single-player,9.99,2014,2
1262,1262,263320,indie,saturday morning rpg,Single-player,6.99,2014,2
1263,1263,263340,action,continue?9876543210,Single-player,9.99,2014,2
1264,1264,263360,action,3089 -- futuristic action rpg,Single-player,6.99,2014,1
1265,1265,263380,adventure,driftmoon,Single-player,14.99,2013,2
1266,1266,263400,adventure,war of the human tanks,Single-player,9.99,2012,2
1267,1267,263420,action,probably archery,Single-player,4.99,2014,1
1268,1268,263480,action,final rush,Single-player,4.99,2014,0
1269,1269,263500,action,dragons and titans,Single-player,0.0,2014,2
1270,1270,263540,free to play,villagers and heroes,MMO,0.0,2014,2
1271,1271,263560,adventure,paper sorcerer,Single-player,4.99,2013,2
1272,1272,263680,action,unearthed: trail of ibn battuta - episode 1 - gold edition,Single-player,4.99,2014,1
1273,1273,263700,action,muffin knight,Single-player,6.99,2014,0
1274,1274,263740,action,footlol: epic fail league,Single-player,9.99,2013,2
1275,1275,263760,action,turbo dismount™,Single-player,9.99,2014,2
1276,1276,263820,action,evilquest,Single-player,1.99,2014,0
1277,1277,263960,action,wyv and keep: the temple of the lost idol,Single-player,14.99,2014,2
1278,1278,263980,action,out there somewhere,Single-player,0.49,2016,2
1279,1279,264120,free to play,victory: the age of racing,Single-player,0.0,2016,2
1280,1280,264140,adventure,pixel piracy,Single-player,9.99,2015,1
1281,1281,264200,action,one finger death punch,Single-player,4.99,2014,1
1282,1282,264240,action,consortium,Single-player,9.99,2014,1
1283,1283,264280,action,99 levels to hell,Single-player,4.99,2014,2
1284,1284,264380,indie,narcissu 1st &amp; 2nd,Single-player,0.0,2007,2
1285,1285,265000,action,forced showdown,Single-player,19.99,2016,2
1286,1286,265120,indie,meridian: new world,Single-player,6.99,2014,2
1287,1287,265300,action,lords of the fallen™,Single-player,29.99,2014,2
1288,1288,265330,adventure,gomo,Single-player,4.99,2013,2
1289,1289,265550,action,dead rising 3 apocalypse edition,Single-player,29.99,2014,0
1290,1290,265610,adventure,epic battle fantasy 4,Single-player,11.99,2014,2
1291,1291,265630,action,fistful of frags,Multi-player,0.0,2014,1
1292,1292,265690,adventure,naissancee,Single-player,14.99,2014,2
